ID + pdf_title,ID,post_title,post_name,guid,pdf_id,pdf_title,pdf_url_original,pdf_url,equal?
2067714-08-06 diaries profiles issue 01-1,20677,Kenya Financial Diaries,kenya-financial-diaries,https://bfaglobal.com/?p=20677,4,14-08-06 diaries profiles issue 01-1,https://bfaglobal.com/wp-content/uploads/2017/07/14-08-06_diaries_profiles_issue_01-1.pdf,https://bfaglobal.com/wp-content/uploads/2017/07/14-08-06_Diaries_Profiles_Issue_01-1.pdf,TRUE
2067714-08-06 diaries profiles issue 02-1,20677,Kenya Financial Diaries,kenya-financial-diaries,https://bfaglobal.com/?p=20677,5,14-08-06 diaries profiles issue 02-1,https://bfaglobal.com/wp-content/uploads/2017/07/14-08-06_diaries_profiles_issue_02-1.pdf,https://bfaglobal.com/wp-content/uploads/2017/07/14-08-06_Diaries_Profiles_Issue_02-1.pdf,TRUE
2067714-08-06 diaries profiles issue 03-1,20677,Kenya Financial Diaries,kenya-financial-diaries,https://bfaglobal.com/?p=20677,6,14-08-06 diaries profiles issue 03-1,https://bfaglobal.com/wp-content/uploads/2017/07/14-08-06_diaries_profiles_issue_03-1.pdf,https://bfaglobal.com/wp-content/uploads/2017/07/14-08-06_Diaries_Profiles_Issue_03-1.pdf,TRUE
20677El-ni%c3%a1gara-en-bicicleta-spanish-revised-2019,20677,Kenya Financial Diaries,kenya-financial-diaries,https://bfaglobal.com/?p=20677,7,El-ni%c3%a1gara-en-bicicleta-spanish-revised-2019,https://bfaglobal.com/wp-content/uploads/2019/07/el-ni%c3%a1gara-en-bicicleta-spanish-revised-2019.pdf,,FALSE
20689Smallholder-diaries-1,20689,Smallholder Financial Diaries,small-holder-financial-diaries,https://bfaglobal.com/?p=20689,1,Smallholder-diaries-1,https://bfaglobal.com/wp-content/uploads/2017/07/smallholder-diaries-1.pdf,https://bfaglobal.com/wp-content/uploads/2017/07/Smallholder-Diaries-1.pdf,TRUE
20689Focus-note-1,20689,Smallholder Financial Diaries,small-holder-financial-diaries,https://bfaglobal.com/?p=20689,2,Focus-note-1,https://bfaglobal.com/wp-content/uploads/2017/07/focus-note-1.pdf,https://bfaglobal.com/wp-content/uploads/2017/07/InFocus-Note-1-Understanding-clients.pdf,FALSE
20689De-fiado-english-revised-2019,20689,Smallholder Financial Diaries,small-holder-financial-diaries,https://bfaglobal.com/?p=20689,3,De-fiado-english-revised-2019,https://bfaglobal.com/wp-content/uploads/2017/07/de-fiado-english-revised-2019.pdf,https://bfaglobal.com/wp-content/uploads/2017/07/DE-FIADO-English-revised-2019.pdf,TRUE
20689A buck short report bfa-global,20689,Smallholder Financial Diaries,small-holder-financial-diaries,https://bfaglobal.com/?p=20689,4,A buck short report bfa-global,https://bfaglobal.com/wp-content/uploads/2022/10/a_buck_short_report_bfa-global.pdf,,FALSE
210001Insights19,210001,The suptech generations,the-suptech-generations,https://bfaglobal.com/?p=210001,1,Insights19,https://www.bis.org/fsi/publ/insights19.pdf,https://www.bis.org/fsi/publ/insights19.pdf,TRUE
210094Competition-dfs 01 modularization-brief final,210094,Competition & DFS Working Papers,competition-dfs-working-papers,https://bfaglobal.com/?p=210094,1,Competition-dfs 01 modularization-brief final,https://bfaglobal.com/wp-content/uploads/2020/01/competition-dfs_01_modularization-brief_final.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/Competition-DFS_01_Modularization-Brief_Final.pdf,TRUE
210094Competition-dfs 02 interchange-fees-antitrust-litigation-and-dfs final,210094,Competition & DFS Working Papers,competition-dfs-working-papers,https://bfaglobal.com/?p=210094,2,Competition-dfs 02 interchange-fees-antitrust-litigation-and-dfs final,https://bfaglobal.com/wp-content/uploads/2020/01/competition-dfs_02_interchange-fees-antitrust-litigation-and-dfs_final.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/Competition-DFS_02_Interchange-Fees-Antitrust-Litigation-and-DFS_Final.pdf,TRUE
210094Competition-dfs 03 digital-data-competition-issues final,210094,Competition & DFS Working Papers,competition-dfs-working-papers,https://bfaglobal.com/?p=210094,3,Competition-dfs 03 digital-data-competition-issues final,https://bfaglobal.com/wp-content/uploads/2020/01/competition-dfs_03_digital-data-competition-issues_final.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/Competition-DFS_03_Digital-Data-Competition-Issues_Final.pdf,TRUE
2100942019 11 working paper fairplay,210094,Competition & DFS Working Papers,competition-dfs-working-papers,https://bfaglobal.com/?p=210094,4,2019 11 working paper fairplay,https://bfaglobal.com/wp-content/uploads/2019/11/2019_11_working_paper_fairplay.pdf,https://bfaglobal.com/wp-content/uploads/2019/11/2019_11_Working_Paper_FairPlay.pdf,TRUE
210094Competition-dfs 01 modularization-brief final,210094,Competition & DFS Working Papers,competition-dfs-working-papers,https://bfaglobal.com/?p=210094,5,Competition-dfs 01 modularization-brief final,https://bfaglobal.com/wp-content/uploads/2020/01/competition-dfs_01_modularization-brief_final.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/Competition-DFS_01_Modularization-Brief_Final.pdf,TRUE
210094Competition-dfs 02 interchange-fees-antitrust-litigation-and-dfs final,210094,Competition & DFS Working Papers,competition-dfs-working-papers,https://bfaglobal.com/?p=210094,6,Competition-dfs 02 interchange-fees-antitrust-litigation-and-dfs final,https://bfaglobal.com/wp-content/uploads/2020/01/competition-dfs_02_interchange-fees-antitrust-litigation-and-dfs_final.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/Competition-DFS_02_Interchange-Fees-Antitrust-Litigation-and-DFS_Final.pdf,TRUE
210094Competition-dfs 03 digital-data-competition-issues final,210094,Competition & DFS Working Papers,competition-dfs-working-papers,https://bfaglobal.com/?p=210094,7,Competition-dfs 03 digital-data-competition-issues final,https://bfaglobal.com/wp-content/uploads/2020/01/competition-dfs_03_digital-data-competition-issues_final.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/Competition-DFS_03_Digital-Data-Competition-Issues_Final.pdf,TRUE
210151R2awhitepaper-1,210151,Financial Authorities in the Era of Data Abundance: RegTech for Regulators and SupTech Solutions,financial-authorities-in-the-era-of-data-abundance-regtech-for-regulators-and-suptech-solutions,https://bfaglobal.com/?p=210151,1,R2awhitepaper-1,https://bfaglobal.com/wp-content/uploads/2020/01/r2awhitepaper-1.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/R2AWhitePaper-1.pdf,TRUE
210156R2a-process oct2018,210156,The RegTech for Regulators (R²A) process,process-giving-financial-authorities-superpowers,https://bfaglobal.com/?p=210156,1,R2a-process oct2018,https://bfaglobal.com/wp-content/uploads/2020/01/r2a-process_oct2018.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/R2A-Process_Oct2018.pdf,TRUE
210162Thestateofregtech-therisingdemandfor“superpowers” standard,210162,"The State of RegTech: The Rising Demand for ""Superpowers""",the-state-of-regtech-the-rising-demand-for-superpowers,https://bfaglobal.com/?p=210162,1,Thestateofregtech-therisingdemandfor“superpowers” standard,https://bfaglobal.com/wp-content/uploads/2020/01/thestateofregtech-therisingdemandfor“superpowers”_standard.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/TheStateofRegTech-TheRisingDemandfor“Superpowers”_standard.pdf,TRUE
210170Goingbeyondregulatorysandboxestoenablefintechinnovationinemergingmarkets,210170,GOING BEYOND REGULATORY SANDBOXES TO ENABLE FINTECH INNOVATION IN EMERGING MARKETS,going-beyond-regulatory-sandboxes-to-enable-fintech-innovation-in-emerging-markets-2,https://bfaglobal.com/?p=210170,1,Goingbeyondregulatorysandboxestoenablefintechinnovationinemergingmarkets,https://bfaglobal.com/wp-content/uploads/2020/01/goingbeyondregulatorysandboxestoenablefintechinnovationinemergingmarkets.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/GOINGBEYONDREGULATORYSANDBOXESTOENABLEFINTECHINNOVATIONINEMERGINGMARKETS.pdf,TRUE
210174R2aapicasestudy-1,210174,R²A CASE STUDY: API AND VISUALIZATION APPLICATION PROTOTYPE,r%c2%b2a-case-study-api-and-visualization-application-prototype,https://bfaglobal.com/?p=210174,1,R2aapicasestudy-1,https://bfaglobal.com/wp-content/uploads/2020/01/r2aapicasestudy-1.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/R2AAPICaseStudy-1.pdf,TRUE
210180R2a suptech-solutions-cnbv,210180,R²A Case Study: AML Data Infrastructure Prototype,r%c2%b2a-case-study-aml-data-infrastructure-prototype,https://bfaglobal.com/?p=210180,1,R2a suptech-solutions-cnbv,https://bfaglobal.com/wp-content/uploads/2020/01/r2a_suptech-solutions-cnbv.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/R2A_Suptech-solutions-CNBV.pdf,TRUE
210185R2achatbotcasestudy,210185,R²A Case Study: Chatbot Prototype,r%c2%b2a-case-study-chatbot-prototype,https://bfaglobal.com/?p=210185,1,R2achatbotcasestudy,https://bfaglobal.com/wp-content/uploads/2020/01/r2achatbotcasestudy.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/R2AChatbotCaseStudy.pdf,TRUE
210185R2achatbotcasestudy,210185,R²A Case Study: Chatbot Prototype,r%c2%b2a-case-study-chatbot-prototype,https://bfaglobal.com/?p=210185,2,R2achatbotcasestudy,https://bfaglobal.com/wp-content/uploads/2020/01/r2achatbotcasestudy.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/R2AChatbotCaseStudy.pdf,TRUE
21021449386-001-tacr-en,210214,Financial Inclusion Framework Strengthening,financial-inclusion-framework-strengthening,https://bfaglobal.com/?p=210214,1,49386-001-tacr-en,https://www.adb.org/sites/default/files/project-documents/49386/49386-001-tacr-en.pdf,https://www.adb.org/sites/default/files/project-documents/49386/49386-001-tacr-en.pdf,TRUE
210686Fi4r-launch-press-release,210686,Introducción al proyecto FinnSalud,introduccion-al-proyecto-finnsalud,https://bfaglobal.com/?p=210686,1,Fi4r-launch-press-release,https://bfaglobal.com/wp-content/uploads/2020/03/fi4r-launch-press-release.pdf,,FALSE
210709R2ainfographic-1,210709,R²A Theory of Change - Infographic,r2a-financial-regulation-infographic,https://bfaglobal.com/?p=210709,1,R2ainfographic-1,https://bfaglobal.com/wp-content/uploads/2020/01/r2ainfographic-1.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/R2AInfographic-1.pdf,TRUE
21072715-31-01-cashlite-are-we-there-yet-report,210727,Battery Hacking,battery-hacking,https://bfaglobal.com/?p=210727,1,15-31-01-cashlite-are-we-there-yet-report,https://bfaglobal.com/wp-content/uploads/2020/06/15-31-01-cashlite-are-we-there-yet-report.pdf,,FALSE
211172Bfa-paygo-unbundling-bfa-gogla-webinar small-2,211172,HOW UNBUNDLING OF THE PAYGO BUSINESS MODEL IS DRIVING MARKET EXPANSION,how-unbundling-of-the-paygo-business-model-is-driving-market-expansion,https://bfaglobal.com/?p=211172,1,Bfa-paygo-unbundling-bfa-gogla-webinar small-2,https://bfaglobal.com/wp-content/uploads/2020/03/bfa-paygo-unbundling-bfa-gogla-webinar_small-2.pdf,https://bfaglobal.com/wp-content/uploads/2020/03/BFA-PAYGo-Unbundling-BFA-GOGLA-Webinar_small-2.pdf,TRUE
211613Fintech study to model a financial inclusion lab,211613,Can fintech bridge the digital divide in India?,can-fintech-bridge-the-digital-divide-in-india,https://bfaglobal.com/?p=211613,1,Fintech study to model a financial inclusion lab,http://www.microsave.net/wp-content/uploads/2018/10/fintech_study_to_model_a_financial_inclusion_lab.pdf,http://www.microsave.net/wp-content/uploads/2018/10/Fintech_Study_to_Model_a_Financial_Inclusion_Lab.pdf,TRUE
211613M-pesa update,211613,Can fintech bridge the digital divide in India?,can-fintech-bridge-the-digital-divide-in-india,https://bfaglobal.com/?p=211613,2,M-pesa update,http://faculty.georgetown.edu/wgj/papers/m-pesa_update.pdf,http://faculty.georgetown.edu/wgj/papers/M-PESA_Update.pdf,TRUE
211613Distribution-2.0-the-future-of-mobile-money-agent-distribution-networks-1,211613,Can fintech bridge the digital divide in India?,can-fintech-bridge-the-digital-divide-in-india,https://bfaglobal.com/?p=211613,3,Distribution-2.0-the-future-of-mobile-money-agent-distribution-networks-1,https://www.gsma.com/mobilefordevelopment/wp-content/uploads/2018/07/distribution-2.0-the-future-of-mobile-money-agent-distribution-networks-1.pdf,https://www.gsma.com/mobilefordevelopment/wp-content/uploads/2018/07/Distribution-2.0-The-future-of-mobile-money-agent-distribution-networks-1.pdf,TRUE
211613Inclusive+fintech+brief+oct+2018,211613,Can fintech bridge the digital divide in India?,can-fintech-bridge-the-digital-divide-in-india,https://bfaglobal.com/?p=211613,4,Inclusive+fintech+brief+oct+2018,https://static1.squarespace.com/static/564afbe2e4b07f8c73636439/t/5c586b97419202ad74c306d6/1549298593436/inclusive+fintech+brief+oct+2018.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/InclusiveFintechBriefOct2018-1.pdf,FALSE
211919From%20shopkeepers%20to%20shop%20masters%20moving%20youth%20enterprises,211919,Making Business Work for Dukas,making-business-work-for-dukas,https://bfaglobal.com/?p=211919,1,From%20shopkeepers%20to%20shop%20masters%20moving%20youth%20enterprises,https://youtheconomicopportunities.org/sites/default/files/uploads/resource/from%20shopkeepers%20to%20shop%20masters%20moving%20youth%20enterprises.pdf,https://youtheconomicopportunities.org/sites/default/files/uploads/resource/From%20Shopkeepers%20to%20Shop%20Masters%20Moving%20Youth%20Enterprises.pdf,TRUE
211951Cfacceleratorlandscapereportfeb2019,211951,Assessing the landscape of fintech accelerators in emerging markets,accelerating-early-stage-inclusive-fintech-startups,https://bfaglobal.com/?p=211951,1,Cfacceleratorlandscapereportfeb2019,https://bfaglobal.com/wp-content/uploads/2020/01/cfacceleratorlandscapereportfeb2019.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/CFAcceleratorLandscapeReportFeb2019.pdf,TRUE
211951Cfacceleratorlandscapereportfeb2019,211951,Assessing the landscape of fintech accelerators in emerging markets,accelerating-early-stage-inclusive-fintech-startups,https://bfaglobal.com/?p=211951,2,Cfacceleratorlandscapereportfeb2019,https://bfaglobal.com/wp-content/uploads/2020/01/cfacceleratorlandscapereportfeb2019.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/CFAcceleratorLandscapeReportFeb2019.pdf,TRUE
211962Fibrcasestudyfinaloct2018,211962,The Sweet Spot: Designing Credit Solutions For Small Merchants,case-study-designing-credit-solutions-for-small-merchants,https://bfaglobal.com/?p=211962,1,Fibrcasestudyfinaloct2018,https://bfaglobal.com/wp-content/uploads/2020/01/fibrcasestudyfinaloct2018.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/FIBRCASESTUDYFINALOct2018.pdf,TRUE
211966Forum-escaping-darkness-dec-2017,211966,Escaping Darkness: Understanding the Consumer Value in PAYGo Solar,escaping-darkness-understanding-the-consumer-value-in-paygo-solar,https://bfaglobal.com/?p=211966,1,Forum-escaping-darkness-dec-2017,https://bfaglobal.com/wp-content/uploads/2017/12/forum-escaping-darkness-dec-2017.pdf,https://bfaglobal.com/wp-content/uploads/2017/12/Forum-Escaping-Darkness-Dec-2017.pdf,TRUE
211985Inclusivefintechbriefoct2018-1,211985,How can we make fintech inclusive?,proven-strategies-for-making-fintech-inclusive,https://bfaglobal.com/?p=211985,1,Inclusivefintechbriefoct2018-1,https://bfaglobal.com/wp-content/uploads/2020/01/inclusivefintechbriefoct2018-1.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/InclusiveFintechBriefOct2018-1.pdf,TRUE
211985Inclusivefintechbriefoct2018-1,211985,How can we make fintech inclusive?,proven-strategies-for-making-fintech-inclusive,https://bfaglobal.com/?p=211985,2,Inclusivefintechbriefoct2018-1,https://bfaglobal.com/wp-content/uploads/2020/01/inclusivefintechbriefoct2018-1.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/InclusiveFintechBriefOct2018-1.pdf,TRUE
212710Finnsalud-overview-deck,212710,FinnSalud Introductory Presentation (Spanish),finnsalud-overview-presentation-deck,https://bfaglobal.com/?p=212710,1,Finnsalud-overview-deck,https://bfaglobal.com/wp-content/uploads/2020/01/finnsalud-overview-deck.pdf,https://bfaglobal.com/wp-content/uploads/2020/01/FinnSalud-Overview-Deck.pdf,TRUE
212721Finnsalud-one-pager,212721,FinnSalud One-pager (English & Spanish),finnsalud-one-pager-english-spanish,https://bfaglobal.com/?p=212721,1,Finnsalud-one-pager,https://bfaglobal.com/wp-content/uploads/2019/12/finnsalud-one-pager.pdf,https://bfaglobal.com/wp-content/uploads/2019/12/FinnSalud-one-pager.pdf,TRUE
212721Finnsalud-one-pager,212721,FinnSalud One-pager (English & Spanish),finnsalud-one-pager-english-spanish,https://bfaglobal.com/?p=212721,2,Finnsalud-one-pager,https://bfaglobal.com/wp-content/uploads/2019/12/finnsalud-one-pager.pdf,https://bfaglobal.com/wp-content/uploads/2019/12/FinnSalud-one-pager.pdf,TRUE
212743Unsgsa report 2019 final-compressed,212743,The Emergence of ‘SupTech’ — And How it Can Move Past the Experimentation Stage,the-emergence-of-suptech-and-how-it-can-move-past-the-experimentation-stage,https://bfaglobal.com/?p=212743,1,Unsgsa report 2019 final-compressed,https://www.unsgsa.org/files/3515/5007/5518/unsgsa_report_2019_final-compressed.pdf,https://www.unsgsa.org/files/3515/5007/5518/UNSGSA_Report_2019_Final-compressed.pdf,TRUE
212743Insights9,212743,The Emergence of ‘SupTech’ — And How it Can Move Past the Experimentation Stage,the-emergence-of-suptech-and-how-it-can-move-past-the-experimentation-stage,https://bfaglobal.com/?p=212743,2,Insights9,https://www.bis.org/fsi/publ/insights9.pdf,https://www.bis.org/fsi/publ/insights9.pdf,TRUE
212743R2a+process+paper+10112018+final+web+%28compressed%29,212743,The Emergence of ‘SupTech’ — And How it Can Move Past the Experimentation Stage,the-emergence-of-suptech-and-how-it-can-move-past-the-experimentation-stage,https://bfaglobal.com/?p=212743,3,R2a+process+paper+10112018+final+web+%28compressed%29,https://static1.squarespace.com/static/583ddaade4fcb5082fec58f4/t/5bbf97fbb208fc01e8058b8a/1539282948984/r2a+process+paper+10112018+final+web+%28compressed%29.pdf,https://static1.squarespace.com/static/583ddaade4fcb5082fec58f4/t/5bbf97fbb208fc01e8058b8a/1539282948984/R2A+Process+Paper+10112018+FINAL+Web+%28Compressed%29.pdf,TRUE
213104Evaluation+report,213104,"Catalyst Fund announces expansion, $15 million in funding from UK aid, JPMorgan Chase & Co.",catalyst-fund-launch-press-release,https://bfaglobal.com/?p=213104,1,Evaluation+report,https://static1.squarespace.com/static/564afbe2e4b07f8c73636439/t/5d07cf84c4dd210001d832aa/1560793715283/evaluation+report.pdf,https://bfaglobal.com/wp-content/uploads/2020/03/CatalystFund_EvaluationReport_2018.pdf,FALSE
